,Game Title,Date Posted,Review Text,Review Judgment,Recommended or Not,Hours on Record
33,Call_of_Duty_Modern_Warfare_II,10/15/2023,They really went fine i'll make Bloodborne on the pc myself.,helpful,Recommended,41.5
34,Call_of_Duty_Modern_Warfare_II,10/16/2023,Its my Forager addiction all over again,helpful,Recommended,30.6
35,Call_of_Duty_Modern_Warfare_II,10/18/2023,man this game makes me wish incest was real,helpful,Recommended,4.1
36,Call_of_Duty_Modern_Warfare_II,10/18/2023,"Gu Yi has 8 jobs, 6 girlfriends, 5 apartments/houses/storage closets, 0 dollars, and I'm loving every minute of his life.",helpful,Recommended,9.3
37,Call_of_Duty_Modern_Warfare_II,10/16/2023,A far more rapidly paced Starve Together with plenty of stuff to research/build/destroy.,helpful,Recommended,5.2
38,Call_of_Duty_Modern_Warfare_II,10/12/2023,"Should you leave a negative review because of ""store bought assets"" Like your favorite game Rust used - No",helpful,Recommended,57
39,Call_of_Duty_Modern_Warfare_II,10/17/2023,"Overall I think the game is still worth playing for the exploration of its brutal and gorgeous world, but I recommend you wait until all of the crashes have been fixed at least.",helpful,Recommended,51.5
40,Call_of_Duty_Modern_Warfare_II,10/12/2023,"Somewhat of a rocky start but overall, it's not been horrible. There was some issues getting the game to launch but after figuring that black screen problem out, it's all been smooth. The graphics are great and the ambient sounds honestly do a great job of making it feel like you're sitting in the lower decks of a ship sometimes. A lot could be added to the game, and although I'm sure the devs will be continuing to work on things, the fact that modding is supported is huge for the longevity of the game. Overall, there is a lot of potential for this to take off. I'd say it's already worth the $30 and it certainly will keep it's value moving forward.",helpful,Recommended,21.1
41,Call_of_Duty_Modern_Warfare_II,10/18/2023,its good to hear Lances voice again,helpful,Recommended,0.8
42,Call_of_Duty_Modern_Warfare_II,10/14/2023,"The 8.7h i spent playing this game were the closest to gaming perfection I have ever had. I'm a games developer with a career of over 27 years and I've worked on some very successful titles, but this was my personal favourite.",helpful,Recommended,9.2
43,Call_of_Duty_Modern_Warfare_II,10/16/2023,"Please, Steam, enable the option for my classmates not to see what games I am playing and what I am purchasing.",helpful,Recommended,12.9
44,Call_of_Duty_Modern_Warfare_II,10/13/2023,Who stole my spoon???? From my basement????,helpful,Recommended,3
45,Call_of_Duty_Modern_Warfare_II,10/13/2023,Idris Elba hardly testing my heterosexuality here,helpful,Recommended,
46,Call_of_Duty_Modern_Warfare_II,10/14/2023,The only good reason is to get it if your mods require it.,helpful,Recommended,
47,Call_of_Duty_Modern_Warfare_II,10/14/2023,Also the artwork section is full of haram.,helpful,Recommended,7.8
48,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Fantastic game before the space DLC. That sufficiently rustled my jimmies. My jimmies have never been so rustled. None of my boats with fluid jets work, my friend's steam boat does 150mph now and spins at mach Jesus. I do not think my jimmies could be anymore rustled.",helpful,Recommended,197.6
49,Call_of_Duty_Modern_Warfare_II,10/12/2023,Absolutely fantastic!!,helpful,Recommended,38.3
50,Call_of_Duty_Modern_Warfare_II,10/13/2023,It's just good.,helpful,Recommended,
51,Call_of_Duty_Modern_Warfare_II,10/13/2023,Persona 5 but better,helpful,Recommended,0.5
52,Call_of_Duty_Modern_Warfare_II,10/14/2023,Went above and beyond.,helpful,Recommended,2.4
53,Call_of_Duty_Modern_Warfare_II,10/15/2023,"This game gives me that old Dark Souls one feeling. Where you're treading new ground, exploring, and doing your best to survive in a world that wants you dead. And I've missed that feeling after so many soulslikes over the years.",helpful,Recommended,18.2
54,Call_of_Duty_Modern_Warfare_II,10/19/2023,#NAME?,helpful,Recommended,
55,Call_of_Duty_Modern_Warfare_II,10/16/2023,"""Comparison is the death of joy."" - Mark Twain",helpful,Recommended,43.2
56,Call_of_Duty_Modern_Warfare_II,10/13/2023,It's the little things that matter. <3,helpful,Recommended,54.7
57,Call_of_Duty_Modern_Warfare_II,10/13/2023,My friend who I play CS 2 with said if I post a review on Battlefield 2042 and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 1 Kilo of Lemon . So im just gonna leave this here. Help a brotha,helpful,Recommended,1.4
58,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Overall, I really like the base foundation of the game despite the UI elements that I mentioned I don't like. Still kinda bummed that it is not a factory building sandbox, and I think this game deserves a sandbox mode eventually to reach the full potential of this game. Thank you for your hard work devs.",helpful,Recommended,0.3
59,Call_of_Duty_Modern_Warfare_II,10/16/2023,I'd highly recommend this to anyone who wants an accessible modern air combat experience!,helpful,Recommended,1.1
60,Call_of_Duty_Modern_Warfare_II,10/19/2023,Giving this a positive review because it's genuinely great but also because of how fast the devs are pumping out patches fixing the issues many are plagued with which is unheard of for modern gaming.,helpful,Recommended,31.3
61,Call_of_Duty_Modern_Warfare_II,10/16/2023,I wish Leyley was real.,helpful,Recommended,4.9
62,Call_of_Duty_Modern_Warfare_II,10/12/2023,10/10 would recommend this game,helpful,Recommended,34
63,Call_of_Duty_Modern_Warfare_II,10/16/2023,incest,helpful,Recommended,3.3
64,Call_of_Duty_Modern_Warfare_II,10/17/2023,Don't play PvP and you'll have a great time.,helpful,Recommended,29.8
65,Call_of_Duty_Modern_Warfare_II,10/17/2023,My friend who I play CS:GO with said if I post a review on Assetto Corsa and it gets 75 likes and 30 Awards that he will buy me a RTX 3060 and 1 Kilo of Lemon . So im just gonna leave this here. Help a brotha,helpful,Recommended,0.4
66,Call_of_Duty_Modern_Warfare_II,10/18/2023,"not very realistic based on the number of hot women attracted to me but its a well made story, very similar to a cdrama",helpful,Recommended,3.4
67,Call_of_Duty_Modern_Warfare_II,10/14/2023,run,helpful,Recommended,0.8
68,Call_of_Duty_Modern_Warfare_II,10/16/2023,Glad this game has an end(for now) lest I never see the sun again. God help us all if it gets expanded upon in the future.,helpful,Recommended,30.3
69,Call_of_Duty_Modern_Warfare_II,10/13/2023,You can get this by playing the game so no need to buy this. I spent the extra 10$ for the deluxe edition of the game so it was included with that.,helpful,Recommended,
70,Call_of_Duty_Modern_Warfare_II,10/14/2023,good but we need better german focuses,helpful,Recommended,
71,Call_of_Duty_Modern_Warfare_II,10/13/2023,I like to be caged,helpful,Recommended,15.3
72,Call_of_Duty_Modern_Warfare_II,10/13/2023,Sibling seggs cannon,helpful,Recommended,3.5
73,Call_of_Duty_Modern_Warfare_II,10/14/2023,"good gameplay, dont buy until they add offline and fix progression.",helpful,Recommended,10.1
74,Call_of_Duty_Modern_Warfare_II,10/12/2023,"A masterpiece game, so long as you aren't repulsed by women kissing. I am not repulsed by women kissing. I like women.",helpful,Recommended,9.3
75,Call_of_Duty_Modern_Warfare_II,10/18/2023,Telltale forgive me for not buying your game sooner. 10/10,helpful,Recommended,2.1
76,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Please for the love of god download game ready drivers and tweak your settings, I know modern day gamers are coddled but god ♥♥♥♥♥♥♥ damn. Have we forgot how to fix technical issues? I have a GTX 1080, AMD Ryzen 3600 (3.6ghz), and 16gb DDR 4. Barely passable for a lot of people now a'days. But guess what? After 5 minutes of work the game runs at a smooth 60 with NO ISSUES! Stop review bombing and learn to ♥♥♥♥♥♥♥ fix ♥♥♥♥.",helpful,Recommended,8.1
77,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Overall, this game is pretty good. The game play already justified the price, and the sexy stuff is also great. If you want to play as a bad guy and dixcking girls into submission, this is the game for you.",helpful,Recommended,11.1
78,Call_of_Duty_Modern_Warfare_II,10/17/2023,最大的问题就是引导不够完全，指示的操作物件有高亮强调，但是非常不明显，而且有时候甚至会没有高亮。而教程中也有流程bug，跳步骤或者回退步骤会导致卡住。整个新手教程的难度很高，手忙脚乱之下大概率会晚点到站，屏幕上方经常出现的扣分提示也会使得新手更加紧张，而且也没有鸣笛教学，但是分数照扣。繁杂的按键和键盘的映射不够直观，操作不够便捷，尤其是旋转型按钮，鼠标控制起来非常麻烦，经常导致开关门失误。各种按钮没有更加详细的说明，适合真正的列车驾驶员来玩这个游戏。,helpful,Recommended,13.2
79,Call_of_Duty_Modern_Warfare_II,10/17/2023,you're in the right place,helpful,Recommended,11.9
80,Call_of_Duty_Modern_Warfare_II,10/13/2023,"You know how there are like 6 endings in the base game, and they are all depressing? This DLC finally changes that, now there are 8 of them.",helpful,Recommended,
81,Call_of_Duty_Modern_Warfare_II,10/13/2023,Bro why is one of the tags Hentai,helpful,Recommended,
82,Call_of_Duty_Modern_Warfare_II,10/14/2023,i don't want to fix her... i want her to break me🗿🍷,helpful,Recommended,4.9
83,Call_of_Duty_Modern_Warfare_II,10/17/2023,"How can players outside Japan, USA and Europe obtain this?",helpful,Recommended,
84,Call_of_Duty_Modern_Warfare_II,10/17/2023, ,helpful,Recommended,21.2
85,Call_of_Duty_Modern_Warfare_II,10/18/2023,I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!,helpful,Recommended,2.2
86,Call_of_Duty_Modern_Warfare_II,10/14/2023,"I started playing this game and had 2 hours of amazing gameplay that keeps on giving. Before going to sleep, I saw the new about 'Removing In-game Monetization'. They believe in the community and deserve the support non-aggressive monetization. I fully support these types of games!",helpful,Recommended,14.7
87,Call_of_Duty_Modern_Warfare_II,10/12/2023,"After having almost 2400 hours in Stellaris between the regular game and all the Star Trek mods, this is exactly what i was hoping for -- a more polished Star Trek 4X experience. Can't wait to see what the modders add on top of the game.",helpful,Recommended,13.8
88,Call_of_Duty_Modern_Warfare_II,10/14/2023, ,helpful,Recommended,641.9
89,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Rilassante. This is not a game but ""sound"" entertainment during smart working or house cleaning. Possibility to change the atmospheric effects but no other interactions inside the small room. It's free, so if you want to relax a bit with good music, well add it to your library!",helpful,Recommended,0.4
90,Call_of_Duty_Modern_Warfare_II,10/15/2023,"Exanima however is intended to be a prelude for a much more ambitious game they're working on, utilizing it as a practical platform to develop their engine, tools, mechanics, combat system, the ""meat"" of the main project. And it's already at a very good stage.",helpful,Recommended,129.8
91,Call_of_Duty_Modern_Warfare_II,10/17/2023,JOHNNY CAGE MY BELOVED,helpful,Recommended,9.3
92,Call_of_Duty_Modern_Warfare_II,10/13/2023,better than melon playground,helpful,Recommended,52.8
93,Call_of_Duty_Modern_Warfare_II,10/18/2023,Can't believe how much they're paying for positive reviews.,helpful,Recommended,1.1
94,Call_of_Duty_Modern_Warfare_II,10/15/2023,10-Oct,helpful,Recommended,36.2
95,Call_of_Duty_Modern_Warfare_II,10/14/2023,if you love trpgs but are getting tired of all the great indie devs emulating ogre tactics and ff tactics while wondering where the fire emblem/langrisser love is at then this is your game. It is hands down THE best non-fire emblem game that falls under the latter category of styles and punches so far above its weight class that at one point while playing i idly wondered if they poached an intelligent systems game designer or something (they didnt).,helpful,Recommended,52.6
96,Call_of_Duty_Modern_Warfare_II,10/12/2023,"As long as you are aware this is an EARLY ACCESS game and what you are getting is no where near the final product, Ilysia is a great game and easily worth the $15. Yes, some things are very poor at the moment and there is a lot of room for improvement, but thats the point of EA. Give Team21 a chance to make Ilysia the incredible VR MMO it is destined to be.",helpful,Recommended,0.5
97,Call_of_Duty_Modern_Warfare_II,10/14/2023, ,helpful,Recommended,
98,Call_of_Duty_Modern_Warfare_II,10/13/2023,Edit: Game keeps running better after every patch on my end!,helpful,Recommended,13.4
99,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Very funny. Small premise, each story lasts about 10 minutes and nothing more. What's nice about this game are definitely the characters of the various characters to help. NEGATIVE NOTE: it's a short-term pastime, there are no achievements, cards or items in the shop. Nothing. Really exaggerated price for the contents it has, it has practically none, they are funny stories and that's all. It's a game that should be bought at a super discount because in the price range at which it is sold, you will certainly find better. my rating 6/10",helpful,Recommended,0.2
100,Call_of_Duty_Modern_Warfare_II,10/13/2023,The best Psychological Horror game iv played this year!,helpful,Recommended,2.5
101,Call_of_Duty_Modern_Warfare_II,10/15/2023,"haha, incest go bbrrrr",helpful,Recommended,4.1
102,Call_of_Duty_Modern_Warfare_II,10/13/2023,"I will update more later, but I think it is a fair price and fun so far.",helpful,Recommended,9.3
103,Call_of_Duty_Modern_Warfare_II,10/12/2023,Still getting free content updates after 7 years,helpful,Recommended,691.1
104,Call_of_Duty_Modern_Warfare_II,10/16/2023,"It's like FIFA 98, but in 2024.",helpful,Recommended,24.8
105,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Some small bugs so far.  Mainly weird audio messages (how many of my admirals have died according to the audio!?  Especially given that I haven't lost one yet...), pop-ups for other people's wars (the war I'm not in is going great!), timed missions before I have the tech to do them (or with vague instructions so I don't know how to do them), but nothing game breaking so far.",helpful,Recommended,
106,Call_of_Duty_Modern_Warfare_II,10/15/2023,Ashley is only second worst little sister I've ever had,helpful,Recommended,3.9
107,Call_of_Duty_Modern_Warfare_II,10/13/2023,"This is all 10 years old me could've wished for and more... So far, it does a perfect job, and I can't wait to play it all through",helpful,Recommended,2.9
108,Call_of_Duty_Modern_Warfare_II,10/12/2023,My friend who I play Stormworks with said if I post a review on this DLC and it gets 100 likes and 50 Awards that he will buy me a rack of beer and some vodka So im just gonna leave this here.,helpful,Recommended,
109,Call_of_Duty_Modern_Warfare_II,10/15/2023,-virginia's nipples are visible in rain,helpful,Recommended,61.9
110,Call_of_Duty_Modern_Warfare_II,10/14/2023,better than sex!,helpful,Recommended,1
111,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Babe wake up, new Cyberpunk depression dose just dropped.",helpful,Recommended,
112,Call_of_Duty_Modern_Warfare_II,10/15/2023,i love being todd howard's little paypig gooner,helpful,Recommended,
113,Call_of_Duty_Modern_Warfare_II,10/16/2023, ,helpful,Recommended,1.4
114,Call_of_Duty_Modern_Warfare_II,10/18/2023,Wife material.,helpful,Recommended,2.8
115,Call_of_Duty_Modern_Warfare_II,10/17/2023,gmae i wna t tto sxe ash hey ley,helpful,Recommended,4.6
116,Call_of_Duty_Modern_Warfare_II,10/16/2023,"Really too much meat on the fire, my rating 6/10 to be taken with a strong discount.",helpful,Recommended,4.7
117,Call_of_Duty_Modern_Warfare_II,10/17/2023,"That being said, I loved this game, but it's too short to justify the price, wait for a sale if you wanna play it.",helpful,Recommended,13.1
118,Call_of_Duty_Modern_Warfare_II,10/16/2023,"I'll continue to play and finish the game but as it stands today, this won't be a Souls-like I revisit after completion.",helpful,Recommended,10.2
119,Call_of_Duty_Modern_Warfare_II,10/15/2023,In short: yeah it's pretty good,helpful,Recommended,11.2
120,Call_of_Duty_Modern_Warfare_II,10/17/2023,"Despite the game's issues, I'm certain a couple QOL updates will go a long way. As soon as I started playing, I couldn't put it down until I beat it.",helpful,Recommended,7.5
121,Call_of_Duty_Modern_Warfare_II,10/14/2023,you can grab the uncensored patch for free from kagura website,helpful,Recommended,4.5
122,Call_of_Duty_Modern_Warfare_II,10/13/2023,"great game owned it for 24 hours, played 23 hours",helpful,Recommended,148.6
123,Call_of_Duty_Modern_Warfare_II,10/17/2023,"My score for the game: 8.5/10, possibly up to a 9 or 10 if the developers continue to support the game.",helpful,Recommended,25
124,Call_of_Duty_Modern_Warfare_II,10/17/2023, ,helpful,Recommended,4.2
125,Call_of_Duty_Modern_Warfare_II,10/17/2023,Entirely out of morbid curiosity.,helpful,Recommended,3.1
126,Call_of_Duty_Modern_Warfare_II,10/16/2023,i dont get it why people say 'they ate out the sister' theres no ending where you kill her and turn her into soup?,helpful,Recommended,2.6
127,Call_of_Duty_Modern_Warfare_II,10/16/2023,"If you like watching games grow up, this is one to keep your eyes on.",helpful,Recommended,37.6
128,Call_of_Duty_Modern_Warfare_II,10/13/2023, ,helpful,Recommended,101.6
129,Call_of_Duty_Modern_Warfare_II,10/17/2023,"TLDR: good game. Good difficulty. Wouldn't recommend playing with a controller. Gameplay loop is solid if you're fine with getting resources, crafting/upgrading, killing, collecting cogs, big boss and repeat. Overall very well polished and a creative game.",helpful,Recommended,9
130,Call_of_Duty_Modern_Warfare_II,10/16/2023,10-Oct,helpful,Recommended,50.6
131,Call_of_Duty_Modern_Warfare_II,10/17/2023,"It was cheap, I bought it, it was frustrating, it was horrible, it was unfair, it was hilarious, it was satisfying, it was fun. I will be back for another slice.",helpful,Recommended,1.5
132,Call_of_Duty_Modern_Warfare_II,10/16/2023,"looking good would be 1,000 times better if it was coop playable",helpful,Recommended,2
133,Call_of_Duty_Modern_Warfare_II,10/14/2023,In this game you can f*ck the devil in female form.,helpful,Recommended,3.3
134,Call_of_Duty_Modern_Warfare_II,10/15/2023,"Bought this game for my younger brother, only to learn that the brat is better at these types of games than I am.",helpful,Recommended,19.2
135,Call_of_Duty_Modern_Warfare_II,10/17/2023,I love it ♥,helpful,Recommended,
136,Call_of_Duty_Modern_Warfare_II,10/16/2023,Open up your gifts while we all cheer,helpful,Recommended,56.7
137,Call_of_Duty_Modern_Warfare_II,10/15/2023,I recommend.,helpful,Recommended,69.5
138,Call_of_Duty_Modern_Warfare_II,10/14/2023,"In the end a nice, fully-coloured town is what your reward will be. You can then restart and redo the entire game in a shorter period of time. Some achievements require you to do this - I found the one saying 5 minutes a tad bit difficult, though. This is a highly recommended purchase from me for the fans of the genre!",helpful,Recommended,0.4
139,Call_of_Duty_Modern_Warfare_II,10/14/2023,"Game ""sweet and sad"" at the same time. There are decisions you have to make to survive but also take into account everything behind killing an animal. The graphics are very simple but nice to look at and the exploration is nice but can probably get boring in the long run, a sea of snow and even some sweet animals to find. The characters that the various dogs have are cute. Nice soundtrack for the type of game it is. there is a lot of love in the creation and it has left me with positive emotions. It would be nice if it were enriched with content in the future. 7/10 my rating",helpful,Recommended,2.3
140,Call_of_Duty_Modern_Warfare_II,10/17/2023,PEAK FASHION DESIGN MANIFESTED IN ONE SMALL PINK HEDGEHOG,helpful,Recommended,
141,Call_of_Duty_Modern_Warfare_II,10/18/2023,worth the price (͠≖ ͜ʖ͠≖)👌,helpful,Recommended,8.4
142,Call_of_Duty_Modern_Warfare_II,10/15/2023,Monetization removed 10/10,helpful,Recommended,134.4
143,Call_of_Duty_Modern_Warfare_II,10/16/2023,Update: Also has an absolute banger of a soundtrack.,helpful,Recommended,15.6
144,Call_of_Duty_Modern_Warfare_II,10/13/2023,⣿⣿⡿⠻⠿⠿⠿⠿⠛⠹⠑⠀⠀,helpful,Recommended,19.4
145,Call_of_Duty_Modern_Warfare_II,10/16/2023,"The biggest weakness of the game is that it is built on a significantly older branch of the Stellaris engine, with a lot of aspects and issues that Stellaris itself simply doesn't have. It's a fun twist on Stellaris, has a nice Star Trek coat of paint, but it'll only become great if it is polished and fixed up over time.",helpful,Recommended,3.5
146,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Here is the complete truth about the new DLC. The graphics are now quite a but worse, I wouldn't say ""Roblox graphics"" but definitely worse. The air pressure system needs a patch, but the moon and the other space stuff seems to work well. They changed the rocket engines, so they have to be replaced on every creation that uses them like missiles for example. They also fixed the pivot glitch, a very common way people made boats/submarines float in Stormworks is by putting pivots on the bottom of them, now that doesn't work so most water vehicles don't float as well if at all. The Stormworks devs have been working on this DLC for years, so they didn't do it for purely the money, but I would still wait a month or two before getting this DLC.",helpful,Recommended,
147,Call_of_Duty_Modern_Warfare_II,10/12/2023,The price is only worth it if you desperately love this series as much as I do. Have fun :),helpful,Recommended,21.6
148,Call_of_Duty_Modern_Warfare_II,10/16/2023,"Graphically designed and beautiful to look at. For those who love this kind of graphic adventures, you certainly can't go wrong. The sound is excellent and the gameplay is easy and intuitive. Moderately easy puzzles. Of the saga, this is certainly the best. 9/10 my rating",helpful,Recommended,6.8
149,Call_of_Duty_Modern_Warfare_II,10/18/2023,") and I love it. It's different than the first one, but absolutely not worse, maybe even better. I definitely recommend this game, at least at this point. I'll edit my review after finishing the game.",helpful,Recommended,16.8
150,Call_of_Duty_Modern_Warfare_II,10/16/2023,I love Cookies 🍪,helpful,Recommended,
151,Call_of_Duty_Modern_Warfare_II,10/13/2023,"For any twisted psychotic sibling codependency incest enthusiasts out there, this is the game for you!",helpful,Recommended,8
152,Call_of_Duty_Modern_Warfare_II,10/18/2023,10/10: Probably not worth it :'),helpful,Recommended,15.1
153,Call_of_Duty_Modern_Warfare_II,10/12/2023,Zombies only,helpful,Recommended,24.7
154,Call_of_Duty_Modern_Warfare_II,10/13/2023,they should make a skin where bubba is naked and covered in oil,helpful,Recommended,17
155,Call_of_Duty_Modern_Warfare_II,10/13/2023,"if you wanna laugh just buy this game, that's all from me",helpful,Recommended,13
156,Call_of_Duty_Modern_Warfare_II,10/12/2023, ,helpful,Recommended,0.9
157,Call_of_Duty_Modern_Warfare_II,10/13/2023,"This game had so many potential and I've played it pre-covid era and I found so many friends in it, also due to free communication between both Jason and Survivors, it was easy to have fun! I'd never forget those good old days. I used to pick a girl who her heart beat were barely visible to Jason! And as A Jason I played part 3 version because it was the most balanced one. Time is a real B, had to see this gem death, due the good memories will not go away out of our hearts. Farewell!",helpful,Recommended,26.8
158,Call_of_Duty_Modern_Warfare_II,10/14/2023,"As a final note of praise, coordinating with various mod teams to allow them to get their mods working with the dlc on launch day is the kind of cooperation that should be an example to other companies. The news of such directly resulted in me preordering the dlc.",helpful,Recommended,
159,Call_of_Duty_Modern_Warfare_II,10/14/2023,Kill Cheaters. Behead Cheaters. Roundhouse kick a Cheaters into the concrete. Slam dunk a Cheaters baby into the trash can. Crucify filthy Cheaters. Defecate in an Cheaters's food. Launch Cheaters into the sun. Stir fry Cheaters in a rock. Toss Cheaters into active volcanoes. Urinate into an Cheaters's gas tank. Juto throw Cheaters into a wood chipper. Twist Cheaters heads off. Report Cheaters to the IRS. Karate chop Cheaters in half. Curb stomp pregnant Cheaters. Trap Cheaters in quicksand. Rush Cheaters in the trash compactor. Liquify Cheaters in a vat of acid. Eat Cheaters. Dissect Cheaters. Exterminate Cheaters in the gas chamber. Stomp Cheaters skulls with steel toed boots. Cremate Cheaters in the oven. Lobotomyze Cheaters. Mandatory abortions for Cheaters. Grind Cheaters fetuses in the garbage disposal. Drown Cheaters in fried chicken grease. Vaporize Cheaters with a ray gun. Kick old Cheaters down the stairs. Feed Cheaters to alligators. Slice Cheaters with a katana.,helpful,Recommended,1.3
160,Call_of_Duty_Modern_Warfare_II,10/19/2023,"Cute physics game, it's mostly used to unlock letters for the notice board and to fix your achievements statistics if your child or nephew has started throwing games like there's no tomorrow, lowering your stats!",helpful,Recommended,1.4
161,Call_of_Duty_Modern_Warfare_II,10/17/2023,legalize nuclear bombs,helpful,Recommended,12.2
162,Call_of_Duty_Modern_Warfare_II,10/17/2023,TL;DR: Get it! Great game!,helpful,Recommended,5.3
163,Call_of_Duty_Modern_Warfare_II,10/19/2023,These skeletons would solve world hunger if I ordered them to.,helpful,Recommended,
164,Call_of_Duty_Modern_Warfare_II,10/17/2023,Must support the devs' cocaine fund.,helpful,Recommended,
165,Call_of_Duty_Modern_Warfare_II,10/18/2023,"The gameplay might be standard affair for an RPGmaker horror game. But this game avoids the usual pitfalls by keeping areas small and full of flavour text from the two lovable and deranged protagonists. My only complaint is that the music can be repetitive and, when that's my only complaint, I know it was money well spent.",helpful,Recommended,5.6
166,Call_of_Duty_Modern_Warfare_II,10/15/2023,"TLDR; If you want to be able to go into space and land on a fake moon, then this DLC's for you. However if you care about realism, then do not buy.",helpful,Recommended,
167,Call_of_Duty_Modern_Warfare_II,10/18/2023,"It's unfortunate this got review bombed by idiots. The game is very good. Performance isn't 100%, but neither was Elden Ring's at launch. Devs patching it almost daily. A lot of very cool ideas implemented in this game. If you're a soulslike fan, pick it up.",helpful,Recommended,44.3
168,Call_of_Duty_Modern_Warfare_II,10/14/2023,"My gambling-addicted friend made me a bet. If I post a review for VRChat and if it gets 350 likes and 150 Awards, he promised to help me with my car repair. So, here's my review, just putting it out there.",helpful,Recommended,154
169,Call_of_Duty_Modern_Warfare_II,10/13/2023,"Then look no further, buy the game, get used to the rhythm of the levels and you will find some great hours of gameplay.",helpful,Recommended,0.2
170,Call_of_Duty_Modern_Warfare_II,10/17/2023,Story unrealistic. Goth chick doesn't have enough red flags.,helpful,Recommended,3.4
171,Call_of_Duty_Modern_Warfare_II,10/19/2023,납부 완료,helpful,Recommended,2.3
172,Call_of_Duty_Modern_Warfare_II,10/19/2023,"Cute physics game, unlock letters for profile board and achievements to fix stats!",helpful,Recommended,0.9
173,Call_of_Duty_Modern_Warfare_II,10/17/2023,"Its a fun game, but 2 players max is just kinda dumb",helpful,Recommended,15.8
174,Call_of_Duty_Modern_Warfare_II,10/18/2023,"Fun, not even close to being worth $60, but good sonic game, get for like $40 or under",helpful,Recommended,7.6
175,Call_of_Duty_Modern_Warfare_II,10/15/2023,　＼二つ,helpful,Recommended,1.5
176,Call_of_Duty_Modern_Warfare_II,10/17/2023,Questionable steam launch aside. Fun game! played a little while before release and its a pretty great successor then mania. i just wish sega would get their ♥♥♥♥ together for pc releases. that aside i say if your even a passing fan of 2d sonic give it a shot,helpful,Recommended,9.9
